SMILES,-log10(TD50)
COc1ccc(cc1N)N(=O)=O,3.49410836474185
Cc1ccc(c(c1)O)O,2.69945026452264
COc1ccc(cc1)O,2.48644692213418
Cc1ccccc1N,3.39051825067687
COc1ccccc1N,3.61768678314037
Cc1ccccc1S(=O)(=O)N,1.63585398016826
CCc1ccccc1,3.16504474338833
CC(c1ccccc1)O,2.42607918832763
Cc1ccc(c(c1)N)C,2.90158628505065
CN(c1ccccc1)C,2.98651985998736
CN(N=Nc1ccccc1)C,4.81013704921115
COc1ccc(cc1N)C,3.14606187353477
COc1ccc(c(c1)C)N,2.46519009129155
O=NN(CCCC(F)(F)F)CCCC(F)(F)F,5.55128067545128
CCC1(CC)C(=NC(=O)N=C1O)O,3.60535597821377
OCC1OC(C(C1O)O)n1cnc(=N)nc1O,6.15730527464757
CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,3.77033523295132
CCN(C(=S)SCC(=C)Cl)CC,3.93319667579242
C=CCOC(=O)CC(C)C,3.06298104666121
CC1OC(C)OC(C1)OC(=O)C,2.38612116689312
O=CC(C(C(C(CO)O)O)O)N=C(N(N=O)C)O,5.4399811298365
CCCCCN(C(=O)OCC)N=O,5.27035431690612
CCCCN(N=O)CCCC,5.35984206920439
CCCCN(CCCCO)N=O,5.58123365634316
OC=Nc1scc(n1)c1ccc(o1)N(=O)=O,4.75038876702447
CC(=Nc1nnc(s1)c1ccc(o1)N(=O)=O)O,4.45876394101934
OC=NNc1scc(n1)c1ccc(o1)N(=O)=O,4.70106568919261
O=C1N=C(CN1N=Cc1ccc(o1)N(=O)=O)O,3.1646761112904
C=Cc1ccccc1,3.65029960033674
O=NN(C(=O)c1ccccc1)C,4.7060685248633
OC1=NCCN1N=Cc1ccc(o1)N(=O)=O,4.62959891577846
O1CC1c1ccccc1,3.336208588474
Oc1ccc(cc1)N=C(O)C,2.48483915425016
CN(Nc1scc(n1)c1ccc(o1)N(=O)=O)C,5.79250597147416
CC1CN(C(=N1)O)N=Cc1ccc(o1)N(=O)=O,4.64940104708824
NNc1scc(n1)c1ccc(cc1)N,5.30159610676488
O1CC1COc1ccccc1,3.53314351816948
CN(C(=O)Nc1ccc(cc1)Cl)C,3.18081552474853
O=NN1CCCC1c1cccnc1,6.2675598675758
O=NN1CCCC1c1cccn(=O)c1,5.34350908520181
Cc1ccc(c(c1)C)C,1.4413848596212
O=NN(CCc1ccccc1)C,7.21625451343509
CCOc1ccc(cc1)NC(=N)O,2.52578990011192
CCN=c1[nH]c(NC(C#N)(C)C)nc(n1)Cl,4.58005920868396
Cc1cc(C)c(c(c1)C)N,4.41750638513513
Cc1cc(N)c(cc1C)C,3.60465765083923
NC(=N)Nc1scc(n1)CSCCNc1nsnc1N,1.82101756437355
CC1=CC(=O)CC(C1)(C)C,2.05774435547947
BrCC(COP(=O)(OCC(CBr)Br)OCC(CBr)Br)Br,5.26041442149961
ClCC(OP(=O)(OC(CCl)CCl)OC(CCl)CCl)CCl,3.96786153715593
ClCCN(C(=NC1C(O)OC(C(C1O)O)CO)O)N=O,6.92247217541964
NCC1(CCCCC1)CC(=O)O,1.4664412372466
CC1CN1P(=O)(N1CC1C)N1CC1C,4.68357319326289
OCN(c1nc(nc(n1)N(CO)CO)N(CO)CO)CO,4.47751293655922
CCCCN=C(N(CCCC)N=O)O,4.6723270779768
OC(=O)C1C(C(=O)O)C2(C(C1(Cl)C(=C2Cl)Cl)(Cl)Cl)Cl,3.97911289346874
OC(=Nc1scc(n1)c1ccc(o1)N(=O)=O)C(F)(F)F,4.655561474368
CC(=Nc1scc(n1)c1ccc(o1)N(=O)=O)O,4.1531049281837
ClC(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl,2.1599103265753
O=NN(C(=Nc1nc2c(s1)cccc2)O)C,5.32029631494156
NNc1scc(n1)c1ccc(cc1)N(=O)=O,4.8668697260201
CC(=NCc1onc(n1)c1ccc(o1)N(=O)=O)O,3.62647092481015
O=C1CCc2c(O1)cccc2,1.6979704162467
OC(=O)C=Cc1ccc(c(c1)O)O,2.78289565623747
ClC(Cl)(Cl)Cl,3.74297224617139
NC(=N)S,2.8880736174379
c1ccc2c(c1)cccc2,3.76339580484023
O=N(=O)c1ccc(o1)c1cnc2n1cccc2,4.22665997757143
Brc1c(Oc2c(Br)c(Br)c(c(c2Br)Br)Br)c(Br)c(c(c1Br)Br)Br,2.45814812392451
c1ccc(cc1)N=Nc1ccccc1,3.87858209807416
O=NN(c1ccccc1)c1ccccc1,3.07443253433142
O=NN1CCCCCCCCCCCC1,4.28958854347125
Clc1cc2Oc3cc(Cl)c(cc3Oc2cc1Cl)Cl,10.1367472755469
Clc1c(ccc(c1Cl)Cl)c1ccc(c(c1Cl)Cl)Cl,5.10865216180835
Clc1ccc(c(c1Cl)Cl)c1cccc(c1Cl)Cl,4.83255095633782
Clc1ccc(c(c1)Cl)c1ccc(cc1Cl)Cl,4.39348121120825
Clc1ccc(c(c1)Cl)Oc1ccc(cc1)N(=O)=O,2.83021322983197
Clc1cccc(c1)c1cccc(c1)Cl,3.15259466192572
O=N(=O)c1ccc2c3c1ccc1c3c(cc2)ccc1,4.87068890505243
c1ccc2c(c1)c1ccc3c4c1c(c2)ccc4ccc3,5.42147536642318
ClC#CCl,4.42350581432894
ClC(=C(Cl)Cl)Cl,3.05830086007427
FC(=C(F)F)F,2.97068136160175
CN(C#N)N=O,5.24850880103997
BrCCBr,5.09199350420523
ClCCCl,3.83110051122664
ClCOCCl,7.50787098337271
O1CC1,3.31559154793745
CN=N(=O)C,6.2013263128505
O=NN(C)C,5.88789362236984
CN(N(=O)=O)C,5.21664741512273
CO[P+](=O)OC,2.89457502544569
O=NN1CCOC1=O,5.47927983357512
OC=CC=O,2.77135045822477
C1COC1=O,4.69335743311508
O=S1(=O)CCCO1,4.50254055834192
c1ccco1,5.23528582920274
O=NN1CCCC1,5.09797059141671
O=NN1CCOCC1,6.02747529311894
O=NN1CCCCO1,3.67929551746126
O=NN1CCSCC1,4.38959406728401
O=NN1CCCN(C1)N=O,5.93865262629478
C1CCCO1,2.24837530855804
O1CCOCC1,2.51848993496835
O=NN1CCCCC1,4.90212389876959
O=NN1CCCN(CC1)N=O,6.41021797082138
ClC(=C(C(=C(Cl)Cl)C)Cl)Cl,3.56260160882032
O=Cc1ccco1,2.14823064206993
c1cccnc1,3.07016108984666
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,4.86792279102072
Clc1ccc(cc1)Cl,2.35843560350659
Clc1ccccc1,2.658674012621
O=N(=O)c1ccccc1,3.68375103425424
c1ccccc1,2.66483016353938
ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,4.41441834335918
Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl,4.30815710973096
O=NN1CCCCCCC1,6.57540443702222
COc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,4.05326684897433
O=N(=O)c1ccc(o1)c1cscn1,4.40730325057983
N#Cc1c(Cl)c(C#N)c(c(c1Cl)Cl)Cl,2.06870864950788
c1ccc2c(c1)occ2,2.44500390593528
S=C(N1CCOCC1)SN1CCOCC1,3.43700909218242
O=N(=O)c1cccc2c1nccc2,4.24882745226403
O=c1ccc2c(o1)cccc2,3.57149105969388
ClCCl,2.06933268261446
FCCl,3.39621640776328
CN(=O)=O,3.17923358673098
NCN(=O)=O,3.64057703771581
BrC(Br)Br,2.59108282254156
ClC(Br)Cl,3.35405012288194
ClC(Cl)Cl,2.65861827794525
