STRUCTURE_SMILES,-log10(Dose_MRDD_mmol)
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)C(=N\OC)/c2csc(N)n2)COC)C(O)=O,1.6308907875293448
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)C(=N\OC)\c2csc(N)n2)COC)C(=O)OC(C)OC(=O)OC(C)C,1.7463205686883458
N/31[C@@H]([C@@H](C1=O)NC([C@H](N)c2ccc(cc2)O)=O)SCC(=C\3C(=O)O)\C=C/C,1.3677079819497728
O=C1N(C(C(O)=O)=C(OC)CS2)[C@@]2([H])[C@@]([H])1NC([C@H](N)C3=CCC=CC3)=O,1.0403292538308355
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)C(c2ccccc2)S(O)(=O)=O)C[n+]4ccc(cc4)C(N)=O)C([O-])=O,0.7263572901102399
O=C1[C@@H](NC(/C(C4=CSC(N)=N4)=N/OC(C)(C)C(O)=O)=O)[C@]2([H])N1C(C([O-])=O)=C(C[N+]3=CC=CC=C3)CS2,0.6137989806242472
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)Cn2cnnn2)CSc4nncs4)C(O)=O,0.8198009319875782
O=C3N1/C(=C\CS[C@@H]1[C@@H]3NC(=O)C(=N\OC)/c2csc(N)n2)C(O)=O,0.5836553028715568
N1\2C(=O)[C@H]([C@H]1SC/C(=C/2C(=O)O)CS/C3=N/C(C(=N/N3C)\O)=O)NC(C(\c4nc(N)sc4)=N/OC)=O,0.9198383068552766
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)C(=N\OC)\c2ccco2)COC(N)=O)C(O)=O,1.4050437587697306
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)C(=N\OC)\c2ccco2)COC(N)=O)C(=O)OC(C)OC(C)=O,1.4852575642621961
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)C(=N\OC)\c2ccco2)COC(N)=O)C(=O)OC(C)OC(=O)C(C)(C)OC,1.532054957897276
C3(S(N)(=O)=O)=CC=C(N2N=C(C(F)(F)F)C=C2C1=CC=C(C)C=C1)C=C3,1.7572231981950408
C1(=C(C=CC(=C1)NC(N(CC)CC)=O)OCC(CNC(C)(C)C)O)C(C)=O,1.7550841152935117
O=C2N1/C(=C(\CS[C@@H]1[C@@H]2NC(=O)CC#N)COC(C)=O)C(O)=O,0.530614347506753
O=C3N1/C(=C(/C)CS[C@@H]1[C@@H]3NC(=O)[C@H](N)c2ccccc2)C(O)=O,0.7166900785482074
O=C1N(C(C(O)=O)=C(COC(C)=O)CS2)[C@@]2([H])[C@@]([H])1NC([C@H](N)C3=CC=CC=C3)=O,1.0854662490267413
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)Cc2cccs2)C[n+]4ccccc4)C([O-])=O,0.7944305397839324
O=C1N(C(C(O)=O)=C(COC(C)=O)CS2)[C@@]2([H])[C@@]([H])1NC(CC3=CC=CS3)=O,0.5981753203073232
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)CSc2ccncc2)COC(C)=O)C(O)=O,0.62681585964531
O=C1N(C(C(O)=O)=C(C)CS2)[C@@]2([H])[C@@]([H])1NC([C@H](N)C3=CCC=CC3)=O,0.7192029832376682
CC(C)c1nc(c(/C=C/[C@@H](O)C[C@@H](O)CC(O)=O)c(c1COC)c2ccc(F)cc2)C(C)C,4.963363014840832
C(C1=CC=C(Cl)C=C1)(C2=CC=CC=C2)N3CCN(CCOCC(O)=O)CC3,1.3645150371588362
C[C@@H]3O[C@]1(CS3)C2CCN(CC2)C1.C[C@@H]6O[C@]4(CS6)C5CCN(CC5)C4.O.Cl.Cl,2.2126875988523014
C2=CC=C(C(O)(CCN(C)C)C1=CC=CC=C1Cl)C=C2,2.239381610267331
O[C@H]1[C@@H]([C@H](O)CO)O[C@H]2[C@@H]1O[C@@H]([C@@](Cl)(Cl)Cl)O2,1.5700554171905516
ClCCN(C1=CC=C(C=C1)CCCC(=O)O)CCCl,3.1821466311681634
O=C(C(Cl)Cl)N[C@H](CO)[C@@H](C1=CC=C([N+]([O-])=O)C=C1)O,0.5093764741949537
C1=C(Cl)C=C3C(=C1)N=C(NC)CN(=O)=C3C2=CC=CC=C2,2.2540497620046924
C1=C(Cl)C=CC(NC(=N)NC(=N)NC(C)C)=C1,1.8819297083876902
C(O)(C(Cl)(Cl)Cl)OC(C)CC(C)(O)C,0.9976545058424342
CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4/C=C(/Cl)\C1=C\C(=O)CC[C@]1(C)[C@H]4CC[C@]23C,4.037331102291454
CC(=O)[C@]2(CC[C@H]3[C@@H]4/C=C(/Cl)\C1=C\C(=O)CC[C@]1(C)[C@H]4CC[C@]23C)OC(C)=O,4.084932459511878
C2CC(=O)N(C)C(C1=CC=C(Cl)C=C1)S2(=O)=O,1.6132058924841728
C1=C(N)C=C(Cl)C(C(=O)OCCN(CC)CC)=C1,1.5119317406705246
NS(=O)(=O)c2cc1c(/N=C\NS1(=O)=O)cc2Cl,0.9484411635147054
C1(Cl)=CC(Cl)=C2C(=C1O)N=CC=C2,0.5063855432517804
O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(=O)N(CCCl)N=O,1.8890487522033081
C1=C(Cl)C=CC(OCC(O)COC(N)=O)=C1,0.7882737136786464
C2=CC(C(CCN(C)C)C1=CC=C(Cl)C=C1)=NC=C2,3.315146849197864
C2(Cl)=CC=C(C(C)(OCCN(C)C)C1=CC=CC=C1)C=C2,0.9085942114470053
C1=C(Cl)C=CC(CC(C)(C)N)=C1,2.2306330553680924
C1(Cl)=C(Cl)C=CC(NC(=N)NC(=N)NC(C)C)=C1,2.9372140274877543
C1=CC2=C(C=C1)N(CCCN(C)C)C3=C(S2)C=CC(Cl)=C3,1.280889236590359
O=S(=O)(C1=CC=C(C=C1)Cl)NC(=O)NCCC,1.3451616097302352
C1=CC=C2C(=C1)C(=CCCN(C)C)C3=C(S2)C=CC(Cl)=C3,1.977050700020405
CN(C)[C@@H]2C(\O)=C(\C(N)=O)C(=O)[C@@]3(O)C(/O)=C4/C(=O)c1c(O)ccc(Cl)c1[C@@](C)(O)[C@H]4C[C@@H]23,1.15778210323114
C1=CC=C3C(=C1)C(O)(C2=CC(S(N)(=O)=O)=C(Cl)C=C2)NC3=O,2.609254994271849
C1=C(Cl)C=C2C(=C1)OC(=O)N2,0.706892390510583
[Na+].[Na+].[O-]C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C=2c3cc(I)c([O-])c(I)c3OC=1C=2\C=C(\I)C(=O)C=1I,2.7065625945905514
[O-]S(=O)(C1=CC(S([O-])(=O)=O)=C(C2=C1C=CC(/N=N/C3=CC=C(C6=CC=C(C(C)=C6)/N=N/C5=CC=C(C4=C5O)C(S([O-])(=O)=O)=CC(S([O-])(=O)=O)=C4N)C=C3C)=C2O)N)=O.[Na+].[Na+].[Na+].[Na+],3.4601911113519486
[Na+].[Na+].[O-]S(=O)(=O)c5cc(/N=N/c1ccc(cc1)c2ccc(cc2)/N=N/c4cc(c3ccccc3c4N)S([O-])(=O)=O)c(N)c6ccccc56,2.268991615043554
O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)c4c(O)c3C(=O)c2c(C)c(C(O)=O)c(O)cc2C(=O)c3c(O)c4O,1.7716610475508614
O[C@H]1CC3=C(C=C(O)C=C3O)O[C@@H]1[C@@]2=CC(O)=C(O)C=C2,0.9403609117570756
C4=CC=C(C3(C1=CC=CC=C1)C(C2=NCCN2)C3)C=C4,1.6059659240546211
C1(CSCCNC(NC)=NC#N)=C(C)NC=N1,0.7999247305383501
C4=CC=CC(C(C1=CC=CC=C1)N3CCN(CC=CC2=CC=CC=C2)CC3)=C4,1.992422629528435
C1C3=C(C=C2C=1C(=O)C(C(=O)O)=NN2CC)OCO3,1.1959463606964094
ClC1(C(C2=CC=C(C=C2)OC(C(=O)O)(C)C)C1)Cl,2.238413484302199
C2(N1CCNCC1)=C(F)C=C4C(=C2)N(C3CC3)C=C(C(=O)O)C4=O,1.396424223428703
C3=CC(F)=CC=C3OCCCN2CCC(NC(=O)C1=CC(Cl)=C(N)C=C1OC)C(OC)C2,2.54448344650111
CN(C)CCCC1(C3=CC=C(F)C=C3)OCC2=CC(C#N)=CC=C21,2.5110700592652795
OC(CC(=O)O)(CC(=O)O)C(=O)O,0.2835804897764239
Nc3nc(Cl)nc2c3ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,3.5016479691067497
CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2C(C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)OC)[C@@H]3O,1.953229539300863
O=C(C2)N([C@]([H])1[C@@](O)=O)[C@]2([H])O\C1=C/CO,1.5033237575357905
C3=C(Cl)C(N)=CC(OC)=C3C(=O)NC2CCN(CC1=CC=CC=C1)CC2,4.174788113304886
ClC2=CC=[C@@](C=C2)[C@@](OCC[C@@H]3N(C)CCC3)(C)C1=CC=CC=C1,3.409315051855942
C1(Cl)=C(N)C(Cl)=CC(C(O)CNC(C)(C)C)=C1,5.442777746483424
C1=C(C2CCCCC2)C(Cl)=CC3=C1CCC3C(=O)O,2.5701907851232617
C4=CC=C(C(O)(C(=O)OC1C[N+]2(C)CCC1CC2)C3=CC=CC=C3)C=C4.[Br-],3.113391973132817
O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl,1.1512503236421325
C1(I)=CC(Cl)=C2C(=C1O)N=CC=C2,1.0870706372718169
C1=C(Cl)C=CC(CC(C)(O)C(C)CN(C)C)=C1,1.8058126702209334
C1=CC=C3C(=C1)N(C2=CC=C(Cl)C=C2)C5C(=N3)C=C(NC4=CC=C(Cl)C=C4)C(=NC(C)C)C=5,2.152780699106525
CC(OC1=CC=C(C=C1)Cl)(C(=O)OCC)C,0.8626232165613427
C1=C(Cl)C=CC(OC(C)(C)C(=O)OCCCC(=O)N(C)C)=C1,0.8624006485456319
S1C=NC(C)=C1CCCl,1.4024022365707352
C3=CC=CC(C(Cl)=C(C1=CC=CC=C1)C2=CC=C(OCCN(CC)CC)C=C2)=C3,2.3857663447693156
N2(CCCN(C)C)C1=CC(Cl)=CC=C1CCC3=C2C=CC=C3,1.8779708427897357
N2=C(C1=CC=CC=C1Cl)C3=C(NC(=O)C2)C=CC(N(=O)=O)=C3,3.375438347994926
C2=CC=C(Cl)C(N=C1NCCN1)=C2Cl,3.759845038450303
C2=C(Cl)C(S(=O)(=O)N)=CC(C(=O)NN1C(C)CCCC1C)=C2,2.538881375740623
Clc1ccccc1[C@H](N2Cc3ccsc3CC2)C(=O)OC,2.4107053656086768
OCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4/C=C(/Cl)\C1=C\C(=O)\C=C/[C@]1(C)[C@H]4[C@@H](O)C[C@]23C,3.2761890692903792
C1=CC=C(Cl)C(CC(C)(C)N)=C1,2.343411809448261
S2C4=C(N=C(N1CCN(C)CC1)C3=C2C=CC(Cl)=C3)C=CC=C4,3.1384588518610577
N2=C(C1=CC=CC=C1Cl)C3=C(N(C)C(=O)C2)SC(CC)=C3,2.5035470558556034
O=C(O)[C@H]3N4C(=O)[C@H](NC(=O)c2c(C)onc2c1ccccc1Cl)[C@@H]4SC3(C)C,1.1169240239152287
C1=C(Cl)C=C2C(=C1)NC(=O)CN3COCC23C4=C(Cl)C=CC=C4,3.2420582430265528
C1(Cl)=CC=C3C(=C1)N=C(N2CCN(C)CC2)C4=C(N3)C=CC=C4,1.3382216986277449
O[C@@H]1C2[C@@]34C5=C(C=CC(=C5O2)OC)CC(C3C=C1)N(C)CC4,1.6980486128509542
OCC(=O)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,1.857867820356284
CC(=O)OCC(=O)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,1.9057750553132977
O=C1OC2=C(C=CC=C2)C=C1,1.9420606555667552
C1(=O)C4=C(OC(C(=O)O)=C1)C=CC=C4OCC(O)COC3C2C(=O)C=C(C(=O)O)OC=2C=CC=3,1.5467342206415753
O=C(O)[C@@H]2N3C(=O)[C@@H](NC(=O)C1(N)CCCCC1)[C@H]3SC2(C)C,1.0108521276177598
C2C(C)(C)CC(OC(=O)C(O)C1=CC=CC=C1)CC2C,1.0149806743113827
Oc1ccc2c(c1)C3(C)CCN(CC2C3C)CC4CC4,3.609479528821897
C3N(C(C1=CC=CC=C1)C2=CC=CC=C2)CCN(C)C3,1.903058489718452
C2(=O)NC(=O)C(C1=CCCCC1)(CC)C(=O)N2,1.5492773064863439
C3=C(OC(=O)C)C=CC(C(=C1CCCCC1)C2=CC=C(OC(C)=O)C=C2)=C3,1.737493363773965
C2=CC(N1C(N)=NC(N)=NC1(C)C)=CC=C2Cl,2.8784654840670894
C1(S(N)(=O)=O)=C(Cl)C=C3C(=C1)S(=O)(=O)NC(CC2CCCC2)N3,4.1817095302645555
ClCCN(CCCl)[P]1(=O)NCCCO1,1.717813580295204
O=C1[C@H](N)CON1,0.7862749854183021
C1(S(N)(=O)=O)=C(Cl)C=C4C(=C1)S(=O)(=O)NC(C2C3C=CC(C2)C3)N4,3.5909282171449095
C2=CC4=C(C(=C1CCN(C)CC1)C3=C2C=CC=C3)C=CC=C4,2.7595139487789795
CC(=O)[C@@]3(O)CC[C@H]4[C@@H]5/C=C(/Cl)\C2=C\C(=O)[C@@H]1C[C@@H]1[C@]2(C)[C@H]5CC[C@]34C,1.8749465713430296
O=C1[C@H]3[C@H](C3)[C@@]([C@]4([H])[C@@]([C@@]5([H])[C@]([C@@](CC5)(OC(C)=O)[C@@](C)=O)(C)CC4)([H])C=C2Cl)(C)C2=C1,1.9211011619865292
SCCN,0.36488426625616077
OC(=O)[C@@H](N)CS,0.08335274087496676
O=C1N([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C=CC(N)=N1,1.9546294488856664
O=C(N)C1=C(N=CN1)/N=N/N(C)C,1.60729581229911
C12C(OC3=C(N=1)C(=CC=C3C)C(N[C@@H]4C(N[C@@H](C(N5[C@@H](CCC5)C(N(CC(N([C@H](C(O[C@H]4C)=O)C(C)C)C)=O)C)=O)=O)C(C)C)=O)=O)=C(C(C(=C2C(N[C@@H]6C(N[C@@H](C(N7[C@@H](CCC7)C(N(CC(N([C@H](C(O[C@H]6C)=O)C(C)C)C)=O)C)=O)=O)C(C)C)=O)=O)N)=O)C,4.922696746216661
O[C@@]3(C#C)CC[C@H]2[C@@H]4CC/C1=C/c5oncc5C[C@]1(C)[C@H]4CC[C@@]23C,1.4043645867597667
C3(N(=O)=O)=CC=C(C2OC(C=NN1C(=O)NC(=O)C1)=CC=2)C=C3,1.6731535984310306
O=S(=O)(C1=CC=C(C=C1)N)C2=CC=C(C=C2)N,1.696008289380146
CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4,2.6888150919845435
CN(CCO)C,0.7739628565121954
C1=CC=C2C(=C1)CN(C(N)=N)CC2,1.5446392497187393
[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,4.001345891616405
NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(C)=O,0.7487181784906511
OC(=O)CC[C@@H](C)[C@H]4CC[C@@H]3[C@]4(C)C(=O)C[C@H]1[C@H]3C(=O)C[C@@H]2CC(=O)CC[C@]12C,1.0307602530813513
O[C@@H]3C\C4=C\C[C@@H]2[C@H](CC[C@]1(C)C(=O)CC[C@H]12)[C@@]4(C)CC3,1.9375877643479869
CC(=O)O[C@@H]3C\C4=C\C[C@@H]2[C@H](CC[C@]1(C)C(=O)CC[C@H]12)[C@@]4(C)CC3,1.9966761106492465
CC(=O)[C@@]53O[C@@](C)(O[C@@H]5C[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4CC[C@@]23C)c6ccccc6,2.2539132001593387
CS(=O)(=O)Nc1cc2\C=C(/Nc2cc1)C(=O)N3CCN(CC3)c4ncccc4NC(C)C,1.8353730910028847
CN(C)[C@@H]1C(\O)=C(\C(N)=O)C(=O)[C@@]2(O)C(/O)=C3/C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,1.49122441640473
CC(=O)OCC(=O)[C@H]2CC[C@H]3[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4CC[C@]23C,2.348407217650488
O=C(C4=CC(OC)=C(C(OC)=C4)OC)O[C@@H]1C[C@@]3([H])[C@@](C[C@](N5C3)([H])C2=C(CC5)C(C=CC=C6)=C6N2)([H])[C@H]([C@](OC)=O)[C@H]1OC,4.539701527750318
N1(CCCNC)C3=C(CCC2=C1C=CC=C2)C=CC=C3,1.7265327188887554
O=C\1OC/C(=C/1)[C@H]2CC[C@@]9(O)[C@]2(C)[C@H](O)C[C@H]3[C@H]9CC[C@@H]4C[C@H](CC[C@]34C)O[C@@H]8O[C@H](C)[C@@H](O[C@@H]7O[C@H](C)[C@@H](O[C@@H]6O[C@H](C)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)C6)[C@@H](O)C7)[C@@H](O)C8,7.071458115171415
C#C[C@]3(O)CC[C@H]2[C@@H]4CC\C1=C\CCC[C@@H]1[C@H]4C(=C)C[C@@]23CC,5.09408382945945
OCC(=O)[C@@]4(O)[C@H](C)C[C@@H]1[C@]4(C)C[C@H](O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.417705357713317
O=C(O[C@]2(C(=O)COC(C)=O)[C@H](C)C[C@H]3[C@@H]4CC\C1=C\C(=O)/C=C\[C@]1(C)[C@@]4(F)[C@@H](O)C[C@]23C)c5ccco5,3.5470079015500477
CC(=O)OCC(=O)[C@@]4(O)[C@H](C)C[C@@H]1[C@]4(C)CC(O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.461896265990603
CCC(=O)OCC(=O)[C@@]4(OC(=O)CC)[C@H](C)C[C@@H]1[C@]4(C)C[C@H](O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.5268453002172913
CCCCCCCCCCCCCCCC(=O)OCC(=O)[C@@]4(O)[C@H](C)C[C@@H]1[C@]4(C)C[C@H](O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.6238485224974086
CCCCC(=O)OCC(=O)[C@@]4(O)[C@H](C)C[C@@H]1[C@]4(C)C[C@H](O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.5020422603794175
Brc1ccc(cc1)[C@H](CCN(C)C)c2ccccn2,2.6010265805272095
C(C)(C)(C(O)C(=O)NCCCO)CO,1.3916412536304326
N[C@@H](C)Cc1ccccc1,2.130996671261989
COc3ccc4C[C@H]1N(C)CC[C@@]2(CCCC[C@@H]12)c4c3,2.1325753670745407
O=C(N2CCCC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)[C@H](C)CN1CCOCC1,3.071432802954132
O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O,0.2556484895809036
OC3=CC1=C(C=C3)C[C@]2([H])CCCCC[C@](C)1[C@H]2N,3.1670871502244196
[O-]C(C1=C(I)C(NC(C)=O)=C(I)C(NC(C)=O)=C1I)=O.[Na+],0.11854032171026174
CN1C2=C(C=C(C=C2)Cl)C(=NCC1=O)C3=CC=CC=C3,2.6303229518313715
C1(Cl)=CC=C2C(=C1)S(=O)(=O)NC(C)=N2,1.4599037268220798
N[C@@H]3CC[C@@H](CN)O[C@@H]3O[C@H]2[C@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O)[C@H](N)C[C@@H]2N,2.1775510050271376
C1=CC=C2C(=C1)N(CCN(C)C)C(=O)C3=C(N2C)C=CC=C3,1.391198134568155
O[C@@H]([C@@H](O)[C@H](O)CBr)[C@@H](O)CBr,1.8009725418565588
O[C@H]([C@H](O)CBr)[C@H](O)[C@H](O)CBr,1.8683654480974357
C2=CC=CC(N1C(=O)C=C(C)N1C)=C2.C(Cl)(Cl)(Cl)C(O)O.C(Cl)(Cl)(Cl)C(O)O,1.2033106227401056
OC(=O)C(Cl)Cl,0.28626890510097
OC1=CC=C(Cl)C=C1CC2=CC(Cl)=CC=C2O,0.4299512994856961
C1(S(N)(=O)=O)=CC(Cl)=C(Cl)C(S(N)(=O)=O)=C1,1.9620817218369633
C2(CC(O)=O)=CC=CC=C2NC1=C(Cl)C=CC=C1Cl,1.8974784161892673
O=C(O)[C@@H]3N4C(=O)[C@@H](NC(=O)c2c(C)onc2c1c(Cl)cccc1Cl)[C@H]4SC3(C)C,1.449682867298967
O=C1OC2=CC=CC=C2C(O)=C1CC3=C(O)C4=CC=CC=C4OC3=O,1.8277504059802467
C2(C(=O)OCCN(CC)CC)(C1CCCCC1)CCCCC2,2.3667903492526405
O=C2C1=C(N=CN2)N([C@@H]3O[C@H](CO)CC3)C=N1,1.5492042522239302
C1CN(C)CCN1C(=O)N(CC)CC,1.5213413173560386
C1=CC=CC(C(=O)C(C)N(CC)CC)=C1,2.2154706015516354
OC2=CC=C(C=C2)/C(CC)=C(CC)/C1=CC=C(O)C=C1,1.4287019233005798
C4(C(=O)O)(C1=CC=CC=C1)CCN(CCC(C#N)(C2C=CC=CC=2)C3C=CC=CC=3)CC4,3.5040609594603485
C2(C(=O)O)C=C(C1=C(F)C=C(F)C=C1)C=CC=2O,1.0003431765963466
O=C\1OC/C(=C/1)[C@H]8CC[C@@]7(O)[C@]8(C)CC[C@H]2[C@H]7CC[C@@H]3C[C@H](CC[C@]23C)O[C@@H]6O[C@H](C)[C@@H](O[C@H]5C[C@H](O)[C@H](O[C@H]4C[C@H](O)[C@H](O)[C@@H](C)O4)[C@@H](C)O5)[C@@H](O)C6,7.582596842710938
O=C\1OC/C(=C/1)[C@H]2CC[C@@]8(O)[C@]2(C)[C@H](O)C[C@H]3[C@H]8CC[C@@H]4C[C@H](CC[C@]34C)O[C@@H]7O[C@H](C)[C@@H](O[C@H]6C[C@H](O)[C@H](O[C@H]5C[C@H](O)[C@H](O)[C@@H](C)O5)[C@@H](C)O6)[C@@H](O)C7,7.892616832288306
C1=CC=CC2=C(NN)N=NC(NN)=C12,1.7567781523886372
O[C@H]1CC[C@H]5[C@H]2Cc4ccc(OC)c3O[C@@H]1[C@]5(CCN2C)c34,1.973964623145604
NC(=N)N[C@@H]3[C@@H](O[C@@H]2O[C@@H](C)[C@](O)(CO)[C@H]2O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1NC)[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@H]3O,1.543391325713063
O[C@@H]2C\C([C@@H](C)CC2)=C/C=C3/[C@@]1([H])[C@@](CCC3)(C)[C@]([C@H](C)/C=C/[C@H](C)C(C)C)([H])CC1,3.980471226419474
Oc1ccc(cc1)N(C)C(=O)C(Cl)Cl,0.971423001379738
CN(C)CCN1c3ccccc3S[C@H]([C@@H](OC(C)=O)C1=O)c2ccc(OC)cc2,1.7144532394427912
C1=CC=C2C(=C1)N(CCCN(C)C)C3=C(C2(C)C)C=CC=C3,1.46898772305908
C1=CC=C3C(=C1)CC(CCN(C)C)=C3C(C)C2=NC=CC=C2,3.4660040430100083
CN(C)C(C)=O,2.174451305990013
[I-].[I-].COc7ccc1cc7Oc6cc5c(CC[N+](C)(C)[C@H]5Cc4ccc(Oc3c2c(CC[N+](C)(C)[C@@H]2C1)cc(OC)c3OC)cc4)cc6OC,3.3553690691462825
CC(=O)NCC(O)=O.CC(=O)NCC(O)=O.NC(=N)c2ccc(/N=N/Nc1ccc(cc1)C(N)=N)cc2,2.013277502556098
O[C@@H]1C[C@H](O)[C@H](C/C=C\CCCC(O)=O)[C@H]1/C=C/[C@@H](O)CCCCC,4.452682900166875
O[C@@H]1CC(=O)[C@H](C/C=C\CCCC(O)=O)[C@H]1/C=C/[C@@H](O)CCCCC,4.149176112292657
[O-]S(=O)(=O)OC.C[N+]1(C)CC\C(CC1)=C(\c2ccccc2)c3ccccc3,1.466665186983246
C2=CC(C(C1=CC=CC=C1)OCCN(C)C)=CC=C2,2.4864989224128755
C3=CC=C(C(O)(CCCN1CCCCC1)C2=CC=CC=C2)C=C3,1.791613718059737
C4=CC=CC(C3(C(=O)OCC)CCN(CCC(C#N)(C1=CC=CC=C1)C2=CC=CC=C2)CC3)=C4,3.133258110404378
C3N(C)CCC(OC(C1=CC=CC=C1)C2=CC=CC=C2)C3,2.9268675436041094
S=C(N(CC)CC)SSC(=S)N(CC)CC,1.5514371101835553
N3C(C1=CC=CC=C1)=C(C2=CC=CC=C2)OC=3N(CCO)CCO,1.210015638999973
C1=CC=C4C(=C1)SC(=CC=CC=CC2SC3=C([N+]=2CC)C=CC=C3)N4CC.[I-],2.192284918610558
[Na+].CCN(CC)C([S-])=S,1.2336544181562434
C2(O)=C(O)C=CC(CCNC(C)CCC1=CC=C(O)C=C1)=C2,3.8770546101375967
O=S(C(C(OCC(CCCC)CC)=O)CC(OCC(CCCC)CC)=O)([O-])=O.[Na+],1.9624497461131953
O=S1(C(SC(S(N)(=O)=O)=C2)=C2[C@@H](NCC)C[C@@H]1C)=O,2.511134446272754
C1=CC=C2C(=C1)C(=CCCN(C)C)C3=C(SC2)C=CC=C3,2.072531843749702
[Cl-].[Cl-].COc1cc(cc(OC)c1OC)C[C@H]5c6c(OC)c(OC)c(OC)cc6CC[N@+]5(C)CCCOC(=O)CCC(=O)OCCC[N@+]3(C)CCc4cc(OC)c(OC)c(OC)c4[C@H]3Cc2cc(OC)c(OC)c(OC)c2,4.344835507293554
C4(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N(CC)CC4CCN3CCOCC3,1.976014153777693
C1(OC)=C(OC)C=C5C(=C1)N=C(N4CCN(C(=O)C2OC3=C(OC2)C=CC=C3)CC4)N=C5N,3.2281225415002415
C1=C(Cl)C=C3C(=C1)N(CCO)C(=O)C(O)N=C3C2=CC=CC=C2F,3.020077533144982
C1=CC=C2C(=C1)C(=CCCN(C)C)C3=C(CO2)C=CC=C3,1.747219308291041
F\C1=C\N(C(=O)NC1=O)[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O,1.0902447226026872
N1(C)C(=O)N(C)C3=C(C1=O)N(CC2OCCO2)C=N3,1.3014432930058808
OCC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4,2.3496086965989473
C2=CC=C(C(C)(C1=NC=CC=C1)OCCN(C)C)C=C2,2.811821482284166
O=C2C[C@@H]3CC[C@H]1[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]1[C@@]3(C)C[C@H]2C,2.2608235857045584
CCC(=O)O[C@H]4CC[C@@H]3[C@]4(C)CC[C@H]2[C@H]3CC[C@H]1CC(=O)[C@H](C)C[C@@]12C,2.3342251060591237
